#From;To;Type;Through;Data;Comment
#
# American Straits
#
1089;1644;sea;2839;0;Soya Straits
1162;1165;sea;2788;0;Bahrain Strait
1310;1322;sea;2794;0;Palk Strait #Ceylon-S India
1403;1413;sea;2805;0;Sunda Strait
#1412;1851;sea;2782;0;Aden Strait
1412;1875;sea;2782;0;Aden Strait
1418;1421;sea;2811;0;Strait of Madura
1420;1438;sea;2811;0;Bali Strait
1438;1442;sea;2811;0;Lombok Strait
1442;1440;sea;2811;0;Sumbawa Strait
1495;1499;sea;2823;0;Hainan Strait
1457;1461;sea;2849;0;Tacloban Strait
#Japan
2218;1660;sea;2829;0;#Tsushima to Fukuoka
1640;1660;sea;2965;0;#Yamaguchi to Fukuoka
1638;1666;sea;2965;0;#Hiroshima to Matsuyama
2224;1666;sea;2965;0;#Oita to Matsuyama
1667;1659;sea;2965;0;#Tokushima to Kobe
1642;1672;sea;2841;0;#Hakodate to Aomori
#Korea
2218;1632;sea;2829;0;#Tsushima to Fukuoka
1635;1637;sea;2829;0;Korean Sea Strait #Kwangju to Cheju
#China
1496;2701;sea;2824;0;Guangzhou Bay #Hong Kong to Hong Kong Island
#Philippines
1455;1458;sea;2848;0;Isla Verde passages #Manila to Mindoro
1458;1459;sea;2848;0;Mindoro Bay #Mindoro to Palawan
1461;2565;sea;2850;0;Cebu Strait #Tacloban to Cebu
1461;1463;sea;2850;0;Surigao Strait #Tacloban to Davao
2565;1460;sea;2850;0;Tanon Strait #Cebu to Iloilo
1462;1464;sea;2851;0;Sulu Sea #Zamboanga to Sulu
1464;1397;sea;2851;0;Sulu Sea #Jolo to Sandakan
#Indonesia
1434;1447;sea;2852;0;#Luwuk to Ternate
1436;1437;sea;2810;0;#Kendari to Bulon
1447;1448;sea;2853;0;#Ternate to Jilolo
1447;1449;sea;2853;0;#Ternate to Ambon
1449;1450;sea;2853;0;#Ambon to Ceram
1450;1453;sea;2853;0;#Ceram to Sorong
1453;1451;sea;2862;0;#Sorong to Aru
1451;1446;sea;2854;0;#Aru to Dili
1444;1446;sea;2809;0;#Alor to Dili
1441;1439;sea;2809;0;#Sumba to Flores
1439;1440;sea;2811;0;#Flores to Sumbawa
1399;1404;sea;2813;0;#Palembang to Palak Pinang
1411;1408;sea;2803;0;#Gunungsitoli to Padang
1400;1402;sea;2814;0;#Inderagiri to Tanjungpinang
1402;1384;sea;2814;0;#Tanjungpinang to Singapore
1404;1427;sea;2813;0;#Palak Pinang to Kota Waringin
2576;1385;sea;2814;0;#Natuna to Johor Bahru
2576;2629;sea;2816;0;#Natuna to Sambas
1424;1432;sea;2812;0;#Pasir to Mamuju

#
# Oceanian Straits
#
2512;2516;sea;2876;0;Cook Strait #NZ
2512;2516;sea;2881;0;Cook Strait #NZ
2537;1531;sea;2858;0;Villan Strait #New Britain to New Ireland
2530;2537;sea;2858;0;#Lae to New Britain
2531;2539;sea;2858;0;#New Britain to Bougainville
2539;2534;sea;2859;0;#Bougainville to Solomon Islands
2534;2536;sea;2884;0;#Solomon Islands to Santa Cruz Islands
2536;2535;sea;2884;0;#Santa Cruz Islands to New Hebrides
2535;1097;sea;2882;0;#New Hebrides to New Caledonia

#
# Impassables
#
1326;1589;impassable;0;0;scary mountain
1326;1592;impassable;0;0;scary mountain
1328;1589;impassable;0;0;scary mountain
1329;1589;impassable;0;0;scary mountain
1329;1590;impassable;0;0;scary mountain
1329;1590;impassable;0;0;scary mountain
1329;1593;impassable;0;0;scary mountain
1258;1593;impassable;0;0;scary mountain
1260;1593;impassable;0;0;scary mountain
1259;1593;impassable;0;0;scary mountain
1238;1592;impassable;0;0;scary mountain
1244;1592;impassable;0;0;scary mountain
1235;1592;impassable;0;0;scary mountain
1226;1592;impassable;0;0;scary mountain
1327;1592;impassable;0;0;scary mountain
1328;1592;impassable;0;0;scary mountain
1225;1594;impassable;0;0;scary mountain
1226;1594;impassable;0;0;scary mountain
1123;2779;impassable;0;0;scary mountain
1072;2779;impassable;0;0;scary mountain
1122;2779;impassable;0;0;scary mountain
1128;2779;impassable;0;0;scary mountain
1120;2779;impassable;0;0;scary mountain
1118;2779;impassable;0;0;scary mountain
1117;2779;impassable;0;0;scary mountain
1119;2779;impassable;0;0;scary mountain
1140;2779;impassable;0;0;scary mountain
1150;2779;impassable;0;0;scary mountain
###South African Adjacencies required for Great Trek Migration###	
2087;2106;impassable;0;0;Cape Town to Witwatersand
2087;2102;impassable;0;0;Cape Town to Vrystaat
###Ottoman Name Placement###
862;860;impassable;0;0;Izmit to Istanbul
###Ghostland###
2927;2133;impassable;0;0;Spitzberg Sea to Ghost Harbor

#
# The canals  
#
2711;2721;canal;369;1;Kiel Canal
2781;2769;canal;1755;2;Suez Canal
2968;3001;canal;1723;3;Panama Canal
2772;2773;canal;859;4;Bosphorus Canal
2773;2774;canal;860;4;Bosphorus Canal
2711;2710;canal;372;5;Copenhagen Canal
2746;2747;canal;517;6;Gibraltar Canal
2746;2925;canal;517;6;Gibraltar Canal
2760;2757;canal;763;7;Sicily Canal
2760;2765;canal;763;7;Sicily Canal
2777;2776;canal;966;8;Azov Canal
2758;2753;canal;766;9;Strait of Bonifacio
2758;2756;canal;766;9;Strait of Bonifacio
2965;2829;canal;1640;10;Seto Inland Sea
2965;2843;canal;1666;10;Seto Inland Sea
2965;2843;canal;1667;10;Seto Inland Sea

#
# Sea to Land
#
2705;318;sea;0;0;#Gulf of Bothnia
2705;320;sea;0;0;#Gulf of Bothnia
2705;321;sea;0;0;#Gulf of Bothnia
2705;336;sea;0;0;#Gulf of Bothnia
2705;338;sea;0;0;#Gulf of Bothnia
2705;346;sea;0;0;#Gulf of Bothnia
2706;317;sea;0;0;#Alands Hav
2706;318;sea;0;0;#Alands Hav
2706;324;sea;0;0;#Alands Hav
2706;345;sea;0;0;#Alands Hav
2706;348;sea;0;0;#Alands Hav
2707;339;sea;0;0;#Gulf of Finland
2707;340;sea;0;0;#Gulf of Finland
2707;343;sea;0;0;#Gulf of Finland
2707;349;sea;0;0;#Gulf of Finland
2707;350;sea;0;0;#Gulf of Finland
2707;353;sea;0;0;#Gulf of Finland
2707;994;sea;0;0;#Gulf of Finland
2707;996;sea;0;0;#Gulf of Finland
2707;997;sea;0;0;#Gulf of Finland
2707;349;sea;0;0;#Gulf of Finland
2707;350;sea;0;0;#Gulf of Finland
2708;322;sea;0;0;#Western Baltic Sea
2708;325;sea;0;0;#Western Baltic Sea
2708;326;sea;0;0;#Western Baltic Sea
2708;331;sea;0;0;#Western Baltic Sea
2708;353;sea;0;0;#Western Baltic Sea
2709;331;sea;0;0;#Gulf of Riga
2709;349;sea;0;0;#Gulf of Riga
2709;351;sea;0;0;#Gulf of Riga
2709;353;sea;0;0;#Gulf of Riga
2709;354;sea;0;0;#Gulf of Riga
2709;355;sea;0;0;#Gulf of Riga
2709;357;sea;0;0;#Gulf of Riga
2709;358;sea;0;0;#Gulf of Riga
2709;359;sea;0;0;#Gulf of Riga
2710;331;sea;0;0;#Southern Baltic Sea
2710;332;sea;0;0;#Southern Baltic Sea
2710;334;sea;0;0;#Southern Baltic Sea
2710;335;sea;0;0;#Southern Baltic Sea
2710;359;sea;0;0;#Southern Baltic Sea
2710;365;sea;0;0;#Southern Baltic Sea
2710;372;sea;0;0;#Southern Baltic Sea
2710;374;sea;0;0;#Southern Baltic Sea
2710;546;sea;0;0;#Southern Baltic Sea
2710;547;sea;0;0;#Southern Baltic Sea
2710;548;sea;0;0;#Southern Baltic Sea
2710;679;sea;0;0;#Southern Baltic Sea
2710;680;sea;0;0;#Southern Baltic Sea
2710;690;sea;0;0;#Southern Baltic Sea
2710;691;sea;0;0;#Southern Baltic Sea
2710;693;sea;0;0;#Southern Baltic Sea
2710;695;sea;0;0;#Southern Baltic Sea
2710;698;sea;0;0;#Southern Baltic Sea
2711;329;sea;0;0;#Oresund
2711;334;sea;0;0;#Oresund
2711;366;sea;0;0;#Oresund
2711;367;sea;0;0;#Oresund
2711;369;sea;0;0;#Oresund
2711;370;sea;0;0;#Oresund
2711;371;sea;0;0;#Oresund
2711;372;sea;0;0;#Oresund
2711;373;sea;0;0;#Oresund
2711;530;sea;0;0;#Oresund
2711;544;sea;0;0;#Oresund
2711;2557;sea;0;0;#Oresund
2712;310;sea;0;0;#Kattegat
2712;311;sea;0;0;#Kattegat
2712;312;sea;0;0;#Kattegat
2712;313;sea;0;0;#Kattegat
2712;316;sea;0;0;#Kattegat
2712;329;sea;0;0;#Kattegat
2712;367;sea;0;0;#Kattegat
2716;307;sea;0;0;#White Sea
2716;981;sea;0;0;#White Sea
2716;982;sea;0;0;#White Sea
2716;983;sea;0;0;#White Sea
2716;984;sea;0;0;#White Sea
2716;985;sea;0;0;#White Sea
2716;986;sea;0;0;#White Sea
2716;2587;sea;0;0;#White Sea
2716;2588;sea;0;0;#White Sea
2716;2589;sea;0;0;#White Sea
2716;2614;sea;0;0;#White Sea
2716;2684;sea;0;0;#White Sea
2716;2687;sea;0;0;#White Sea
2716;2688;sea;0;0;#White Sea
2717;306;sea;0;0;#Lofoten Sea
2717;307;sea;0;0;#Lofoten Sea
2718;305;sea;0;0;#Northern Norwegian Sea
2718;306;sea;0;0;#Northern Norwegian Sea
2718;308;sea;0;0;#Northern Norwegian Sea
2719;308;sea;0;0;#Southern Norwegian Sea
2719;309;sea;0;0;#Southern Norwegian Sea
2719;310;sea;0;0;#Southern Norwegian Sea
2720;310;sea;0;0;#Skagerrack
2720;367;sea;0;0;#Skagerrack
2720;2557;sea;0;0;#Skagerrack
2721;369;sea;0;0;#Helgoland Blight
2721;370;sea;0;0;#Helgoland Blight
2721;371;sea;0;0;#Helgoland Blight
2721;383;sea;0;0;#Helgoland Blight
2721;385;sea;0;0;#Helgoland Blight
2721;528;sea;0;0;#Helgoland Blight
2721;531;sea;0;0;#Helgoland Blight
2721;532;sea;0;0;#Helgoland Blight
2721;533;sea;0;0;#Helgoland Blight
2721;539;sea;0;0;#Helgoland Blight
2721;540;sea;0;0;#Helgoland Blight
2721;543;sea;0;0;#Helgoland Blight
2721;2557;sea;0;0;#Helgoland Blight
2722;375;sea;0;0;#Coast of Holland
2722;376;sea;0;0;#Coast of Holland
2722;377;sea;0;0;#Coast of Holland
2722;382;sea;0;0;#Coast of Holland
2722;384;sea;0;0;#Coast of Holland
2722;385;sea;0;0;#Coast of Holland
2723;292;sea;0;0;#Dogger Bank
2723;293;sea;0;0;#Dogger Bank
2723;300;sea;0;0;#Dogger Bank
2723;301;sea;0;0;#Dogger Bank
2723;376;sea;0;0;#Dogger Bank
2723;378;sea;0;0;#Dogger Bank
2723;388;sea;0;0;#Dogger Bank
2723;390;sea;0;0;#Dogger Bank
2723;400;sea;0;0;#Dogger Bank
2724;301;sea;0;0;#Straits of Dover
2724;302;sea;0;0;#Straits of Dover
2724;303;sea;0;0;#Straits of Dover
2724;400;sea;0;0;#Straits of Dover
2724;402;sea;0;0;#Straits of Dover
2724;415;sea;0;0;#Straits of Dover
2724;418;sea;0;0;#Straits of Dover
2725;297;sea;0;0;#The Channel
2725;299;sea;0;0;#The Channel
2725;418;sea;0;0;#The Channel
2725;419;sea;0;0;#The Channel
2725;420;sea;0;0;#The Channel
2725;421;sea;0;0;#The Channel
2725;424;sea;0;0;#The Channel
2726;273;sea;0;0;#Lands End
2726;274;sea;0;0;#Lands End
2726;296;sea;0;0;#Lands End
2726;298;sea;0;0;#Lands End
2726;299;sea;0;0;#Lands End
2727;420;sea;0;0;#Coast of Brittany
2727;422;sea;0;0;#Coast of Brittany
2727;423;sea;0;0;#Coast of Brittany
2728;423;sea;0;0;#Quiberon Bay
2728;437;sea;0;0;#Quiberon Bay
2728;442;sea;0;0;#Quiberon Bay
2728;458;sea;0;0;#Quiberon Bay
2729;458;sea;0;0;#Cote D'Argent
2729;460;sea;0;0;#Cote D'Argent
2729;492;sea;0;0;#Cote D'Argent
2731;474;sea;0;0;#Cantabrian Sea
2731;475;sea;0;0;#Cantabrian Sea
2731;478;sea;0;0;#Cantabrian Sea
2732;269;sea;0;0;#Tyne
2732;272;sea;0;0;#Tyne
2732;280;sea;0;0;#Tyne
2732;281;sea;0;0;#Tyne
2732;290;sea;0;0;#Tyne
2732;292;sea;0;0;#Tyne
2733;266;sea;0;0;#Firth of Forth
2733;268;sea;0;0;#Firth of Forth
2733;269;sea;0;0;#Firth of Forth
2733;270;sea;0;0;#Firth of Forth
2735;266;sea;0;0;#Moray Firth
2735;267;sea;0;0;#Moray Firth
2735;368;sea;0;0;#Moray Firth
2736;257;sea;0;0;#North Channel
2736;267;sea;0;0;#North Channel
2736;270;sea;0;0;#North Channel
2737;254;sea;0;0;#Irish Sea
2737;255;sea;0;0;#Irish Sea
2737;256;sea;0;0;#Irish Sea
2737;257;sea;0;0;#Irish Sea
2737;263;sea;0;0;#Irish Sea
2737;265;sea;0;0;#Irish Sea
2737;270;sea;0;0;#Irish Sea
2737;271;sea;0;0;#Irish Sea
2737;272;sea;0;0;#Irish Sea
2737;276;sea;0;0;#Irish Sea
2737;277;sea;0;0;#Irish Sea
2737;279;sea;0;0;#Irish Sea
2737;285;sea;0;0;#Irish Sea
2737;304;sea;0;0;#Irish Sea
2738;260;sea;0;0;#St. George's Channel
2738;262;sea;0;0;#St. George's Channel
2738;265;sea;0;0;#St. George's Channel
2738;274;sea;0;0;#St. George's Channel
2738;276;sea;0;0;#St. George's Channel
2739;257;sea;0;0;#Donegal Bay
2739;258;sea;0;0;#Donegal Bay
2739;259;sea;0;0;#Donegal Bay
2740;258;sea;0;0;#Dingel Bay
2740;260;sea;0;0;#Dingel Bay
2740;261;sea;0;0;#Dingel Bay
2741;260;sea;0;0;#Celtic Sea
2743;474;sea;0;0;#Finisterre Bay
2743;476;sea;0;0;#Finisterre Bay
2744;476;sea;0;0;#Lusitanian Sea
2744;518;sea;0;0;#Lusitanian Sea
2744;521;sea;0;0;#Lusitanian Sea
2744;522;sea;0;0;#Lusitanian Sea
2744;523;sea;0;0;#Lusitanian Sea
2744;524;sea;0;0;#Lusitanian Sea
2745;511;sea;0;0;#Gulf of Cadiz
2745;512;sea;0;0;#Gulf of Cadiz
2745;524;sea;0;0;#Gulf of Cadiz
2745;526;sea;0;0;#Gulf of Cadiz
2745;527;sea;0;0;#Gulf of Cadiz
2746;517;sea;0;0;#Straits of Gibraltar
2746;1687;sea;0;0;#Straits of Gibraltar
2747;506;sea;0;0;#Gulf of Almeria
2747;512;sea;0;0;#Gulf of Almeria
2747;513;sea;0;0;#Gulf of Almeria
2747;514;sea;0;0;#Gulf of Almeria
2747;515;sea;0;0;#Gulf of Almeria
2747;517;sea;0;0;#Gulf of Almeria
2747;1684;sea;0;0;#Gulf of Almeria
2747;1687;sea;0;0;#Gulf of Almeria
2747;1688;sea;0;0;#Gulf of Almeria
2747;1689;sea;0;0;#Gulf of Almeria
2747;1704;sea;0;0;#Gulf of Almeria
2747;1705;sea;0;0;#Gulf of Almeria
2747;1706;sea;0;0;#Gulf of Almeria
2748;501;sea;0;0;#Gulf of Valencia
2748;502;sea;0;0;#Gulf of Valencia
2748;503;sea;0;0;#Gulf of Valencia
2748;504;sea;0;0;#Gulf of Valencia
2748;505;sea;0;0;#Gulf of Valencia
2748;506;sea;0;0;#Gulf of Valencia
2749;461;sea;0;0;#Gulf of Lion
2749;463;sea;0;0;#Gulf of Lion
2749;464;sea;0;0;#Gulf of Lion
2749;467;sea;0;0;#Gulf of Lion
2749;498;sea;0;0;#Gulf of Lion
2749;499;sea;0;0;#Gulf of Lion
2749;501;sea;0;0;#Gulf of Lion
2750;467;sea;0;0;#Cote D'Azur
2750;470;sea;0;0;#Cote D'Azur
2750;471;sea;0;0;#Cote D'Azur
2750;472;sea;0;0;#Cote D'Azur
2750;725;sea;0;0;#Cote D'Azur
2751;9;sea;0;0;#Ligurian Sea
2751;473;sea;0;0;#Ligurian Sea
2751;725;sea;0;0;#Ligurian Sea
2751;724;sea;0;0;#Ligurian Sea
2751;725;sea;0;0;#Ligurian Sea
2751;740;sea;0;0;#Ligurian Sea
2751;745;sea;0;0;#Ligurian Sea
2751;746;sea;0;0;#Ligurian Sea
2751;748;sea;0;0;#Ligurian Sea
2751;766;sea;0;0;#Ligurian Sea
2752;502;sea;0;0;#Gulf of Mallorca
2753;765;sea;0;0;#Western Mediterranean
2753;766;sea;0;0;#Western Mediterranean
2754;1700;sea;0;0;#Barbary Coast
2754;1701;sea;0;0;#Barbary Coast
2754;1702;sea;0;0;#Barbary Coast
2754;1706;sea;0;0;#Barbary Coast
2754;1717;sea;0;0;#Barbary Coast
2754;1721;sea;0;0;#Barbary Coast
2755;765;sea;0;0;#Cape Bon
2755;1701;sea;0;0;#Cape Bon
2755;1709;sea;0;0;#Cape Bon
2755;1726;sea;0;0;#Cape Bon
2756;748;sea;0;0;#Tyrrenian Sea
2756;749;sea;0;0;#Tyrrenian Sea
2756;750;sea;0;0;#Tyrrenian Sea
2756;754;sea;0;0;#Tyrrenian Sea
2756;755;sea;0;0;#Tyrrenian Sea
2756;765;sea;0;0;#Tyrrenian Sea
2756;766;sea;0;0;#Tyrrenian Sea
2756;2567;sea;0;0;#Tyrrenian Sea
2757;755;sea;0;0;#Bay of Naples
2757;760;sea;0;0;#Bay of Naples
2757;761;sea;0;0;#Bay of Naples
2757;762;sea;0;0;#Bay of Naples
2757;763;sea;0;0;#Bay of Naples
2758;473;sea;0;0;#Strait of Bonifacio
2758;766;sea;0;0;#Strait of Bonifacio
2759;762;sea;0;0;#Gulf of Gabes
2759;764;sea;0;0;#Gulf of Gabes
2759;854;sea;0;0;#Gulf of Gabes
2759;1728;sea;0;0;#Gulf of Gabes
2759;1730;sea;0;0;#Gulf of Gabes
2759;1731;sea;0;0;#Gulf of Gabes
2760;759;sea;0;0;#Straits of Messina
2760;760;sea;0;0;#Straits of Messina
2760;763;sea;0;0;#Straits of Messina
2761;729;sea;0;0;#Gulf of Venice
2761;731;sea;0;0;#Gulf of Venice
2761;733;sea;0;0;#Gulf of Venice
2761;736;sea;0;0;#Gulf of Venice
2761;737;sea;0;0;#Gulf of Venice
2761;742;sea;0;0;#Gulf of Venice
2761;743;sea;0;0;#Gulf of Venice
2761;752;sea;0;0;#Gulf of Venice
2761;769;sea;0;0;#Gulf of Venice
2761;770;sea;0;0;#Gulf of Venice
2761;773;sea;0;0;#Gulf of Venice
2761;774;sea;0;0;#Gulf of Venice
2761;778;sea;0;0;#Gulf of Venice
2761;781;sea;0;0;#Gulf of Venice
2762;752;sea;0;0;#Adriatic Sea
2762;756;sea;0;0;#Adriatic Sea
2762;757;sea;0;0;#Adriatic Sea
2762;780;sea;0;0;#Adriatic Sea
2762;781;sea;0;0;#Adriatic Sea
2762;782;sea;0;0;#Adriatic Sea
2762;2596;sea;0;0;#Adriatic Sea
2763;756;sea;0;0;#Straits of Otranto
2763;758;sea;0;0;#Straits of Otranto
2763;782;sea;0;0;#Straits of Otranto
2763;800;sea;0;0;#Straits of Otranto
2763;826;sea;0;0;#Straits of Otranto
2763;850;sea;0;0;#Straits of Otranto
2763;851;sea;0;0;#Straits of Otranto
2763;852;sea;0;0;#Straits of Otranto
2763;853;sea;0;0;#Straits of Otranto
2763;2582;sea;0;0;#Straits of Otranto
2764;1733;sea;0;0;#Gulf of Sirte
2764;1734;sea;0;0;#Gulf of Sirte
2764;1735;sea;0;0;#Gulf of Sirte
2764;1736;sea;0;0;#Gulf of Sirte
2765;758;sea;0;0;#Ionian Sea
2765;759;sea;0;0;#Ionian Sea
2765;760;sea;0;0;#Ionian Sea
2765;761;sea;0;0;#Ionian Sea
2765;763;sea;0;0;#Ionian Sea
2765;764;sea;0;0;#Ionian Sea
2765;824;sea;0;0;#Ionian Sea
2765;826;sea;0;0;#Ionian Sea
2765;827;sea;0;0;#Ionian Sea
2765;834;sea;0;0;#Ionian Sea
2765;835;sea;0;0;#Ionian Sea
2765;837;sea;0;0;#Ionian Sea
2765;839;sea;0;0;#Ionian Sea
2765;840;sea;0;0;#Ionian Sea
2765;841;sea;0;0;#Ionian Sea
2765;842;sea;0;0;#Ionian Sea
2766;764;sea;0;0;#Libyan Sea
2766;1731;sea;0;0;#Libyan Sea
2766;1733;sea;0;0;#Libyan Sea
2766;1736;sea;0;0;#Libyan Sea
2767;839;sea;0;0;#Gulf of Tobruk
2767;847;sea;0;0;#Gulf of Tobruk
2767;848;sea;0;0;#Gulf of Tobruk
2767;1736;sea;0;0;#Gulf of Tobruk
2767;1737;sea;0;0;#Gulf of Tobruk
2768;1737;sea;0;0;#Bay of Alexandria
2768;1746;sea;0;0;#Bay of Alexandria
2768;1751;sea;0;0;#Bay of Alexandria
2768;1752;sea;0;0;#Bay of Alexandria
2768;1753;sea;0;0;#Bay of Alexandria
2769;855;sea;0;0;#Palestinian Coast
2769;915;sea;0;0;#Palestinian Coast
2769;916;sea;0;0;#Palestinian Coast
2769;919;sea;0;0;#Palestinian Coast
2769;920;sea;0;0;#Palestinian Coast
2769;1746;sea;0;0;#Palestinian Coast
2769;1755;sea;0;0;#Palestinian Coast
2769;1756;sea;0;0;#Palestinian Coast
2770;855;sea;0;0;#Gulf of Cyprus
2770;857;sea;0;0;#Gulf of Cyprus
2770;875;sea;0;0;#Gulf of Cyprus
2770;894;sea;0;0;#Gulf of Cyprus
2770;895;sea;0;0;#Gulf of Cyprus
2770;900;sea;0;0;#Gulf of Cyprus
2770;905;sea;0;0;#Gulf of Cyprus
2770;909;sea;0;0;#Gulf of Cyprus
2770;913;sea;0;0;#Gulf of Cyprus
2770;914;sea;0;0;#Gulf of Cyprus
2771;843;sea;0;0;#Sea of Crete
2771;845;sea;0;0;#Sea of Crete
2771;846;sea;0;0;#Sea of Crete
2771;847;sea;0;0;#Sea of Crete
2771;848;sea;0;0;#Sea of Crete
2771;872;sea;0;0;#Sea of Crete
2771;875;sea;0;0;#Sea of Crete
2772;805;sea;0;0;#Aegean Sea
2772;821;sea;0;0;#Aegean Sea
2772;822;sea;0;0;#Aegean Sea
2772;823;sea;0;0;#Aegean Sea
2772;828;sea;0;0;#Aegean Sea
2772;829;sea;0;0;#Aegean Sea
2772;830;sea;0;0;#Aegean Sea
2772;832;sea;0;0;#Aegean Sea
2772;834;sea;0;0;#Aegean Sea
2772;835;sea;0;0;#Aegean Sea
2772;836;sea;0;0;#Aegean Sea
2772;838;sea;0;0;#Aegean Sea
2772;839;sea;0;0;#Aegean Sea
2772;840;sea;0;0;#Aegean Sea
2772;843;sea;0;0;#Aegean Sea
2772;845;sea;0;0;#Aegean Sea
2772;859;sea;0;0;#Aegean Sea
2772;865;sea;0;0;#Aegean Sea
2772;869;sea;0;0;#Aegean Sea
2772;872;sea;0;0;#Aegean Sea
2773;859;sea;0;0;#Sea of Marmara
2773;860;sea;0;0;#Sea of Marmara
2773;861;sea;0;0;#Sea of Marmara
2773;862;sea;0;0;#Sea of Marmara
2773;863;sea;0;0;#Sea of Marmara
2773;865;sea;0;0;#Sea of Marmara
2774;674;sea;0;0;#Western Black Sea
2774;675;sea;0;0;#Western Black Sea
2774;814;sea;0;0;#Western Black Sea
2774;817;sea;0;0;#Western Black Sea
2774;818;sea;0;0;#Western Black Sea
2774;858;sea;0;0;#Western Black Sea
2774;860;sea;0;0;#Western Black Sea
2774;861;sea;0;0;#Western Black Sea
2774;862;sea;0;0;#Western Black Sea
2774;881;sea;0;0;#Western Black Sea
2774;968;sea;0;0;#Western Black Sea
2775;880;sea;0;0;#Central Black Sea
2775;881;sea;0;0;#Central Black Sea
2775;883;sea;0;0;#Central Black Sea
2775;964;sea;0;0;#Central Black Sea
2775;965;sea;0;0;#Central Black Sea
2775;966;sea;0;0;#Central Black Sea
2775;967;sea;0;0;#Central Black Sea
2775;968;sea;0;0;#Central Black Sea
2775;970;sea;0;0;#Central Black Sea
2776;964;sea;0;0;#Sea of Azov
2776;966;sea;0;0;#Sea of Azov
2776;967;sea;0;0;#Sea of Azov
2776;973;sea;0;0;#Sea of Azov
2776;976;sea;0;0;#Sea of Azov
2776;979;sea;0;0;#Sea of Azov
2776;1047;sea;0;0;#Sea of Azov
2776;1048;sea;0;0;#Sea of Azov
2777;882;sea;0;0;#Eastern Black Sea
2777;883;sea;0;0;#Eastern Black Sea
2777;884;sea;0;0;#Eastern Black Sea
2777;886;sea;0;0;#Eastern Black Sea
2777;966;sea;0;0;#Eastern Black Sea
